LINK_ID,MULTI_ID,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,REMARK
2300051601,1,103,000,70,중부대로,
2300051602,1,103,003,70,중부대로,
2300051603,1,103,000,70,중부대로,
2300051701,1,103,000,70,중부대로,
2300051702,1,103,003,70,중부대로,
2300051703,1,103,000,70,중부대로,
2300109900,1,103,000,38,서동대로,
2300118300,1,103,000,70,중부대로,
2300118500,1,103,000,70,중부대로,
2300159500,1,103,000,70,중부대로,
2300173300,1,103,000,70,중부대로,
2300173500,1,103,000,70,중부대로,
2310019700,1,103,000,57,서동대로,
2310019800,1,103,000,57,서동대로,
2310047300,1,106,000,329,금일로,
2310047400,1,106,000,329,금일로,
2310053502,1,103,000,329,서동대로,
2310053602,1,103,000,329,서동대로,
2310055700,1,105,000,70,보개원삼로,
2310055800,1,105,000,70,보개원삼로,
2310063100,1,103,000,329,서동대로,
2310063200,1,103,000,329,서동대로,
2310063301,1,103,000,329,서동대로,
2310063401,1,103,000,329,서동대로,
2310152300,1,103,000,57,서동대로,
2310153600,1,103,000,57,서동대로,
2310201800,1,103,000,329,서동대로,
2310201900,1,103,000,329,서동대로,
2310202500,1,103,000,329,서동대로,
2310203000,1,103,000,329,서동대로,
2320012701,1,106,000,356,양곡4로,
2320012801,1,106,000,356,양곡4로,
2320448601,1,106,000,356,양곡4로,
2320448602,1,106,000,356,양곡4로,
2320448701,1,106,000,356,양곡4로,
2320448702,1,106,000,356,양곡4로,
2330002304,1,103,000,82,포승향남로,
2330002305,1,103,000,82,포승향남로,
2330002306,1,103,000,82,포승향남로,
2330002307,1,103,000,82,포승향남로,
2330002308,1,103,000,82,포승향남로,
2330002312,1,103,000,82,포승향남로,
2330002404,1,103,000,82,포승향남로,
2330002405,1,103,000,82,포승향남로,
2330002406,1,103,000,82,포승향남로,
2330002407,1,103,000,82,포승향남로,
2330002408,1,103,000,82,포승향남로,
2330002412,1,103,000,82,포승향남로,
2330008924,1,106,000,313,쌍봉로,
2330009014,1,106,000,313,쌍봉로,
2330020905,1,103,000,318,남양로,
2330020906,1,103,000,318,남양로,
2330021005,1,103,000,318,남양로,
2330021006,1,103,000,318,남양로,
2330044502,1,106,000,322,화성로,
2330044602,1,106,000,322,화성로,
2330053702,1,105,000,98,매송고색로,
2330053703,1,105,000,98,매송고색로,
2330053704,1,105,000,98,매송고색로,
2330053705,1,105,000,98,매송고색로,
2330053802,1,105,000,98,매송고색로,
2330053803,1,105,000,98,매송고색로,
2330053804,1,105,000,98,매송고색로,
2330053806,1,105,000,98,매송고색로,
2330054101,1,105,000,98,매송고색로,
2330054102,1,105,000,98,매송고색로,
2330054201,1,105,000,98,매송고색로,
2330054202,1,105,000,98,매송고색로,
2330058632,1,105,000,313,화성로,
2330058732,1,105,000,313,화성로,
2333032200,1,106,000,322,송산로,
2333032300,1,106,000,322,송산로,
2333032800,1,106,000,322,송산로,
2333032900,1,106,000,322,송산로,
2333045100,1,106,000,322,송산로,
2333045200,1,106,000,322,송산로,
2333266400,1,103,003,82,포승향남로,
2333266500,1,103,000,82,포승향남로,
2333266600,1,103,000,82,포승향남로,
2333266700,1,103,003,82,포승향남로,
2333266800,1,103,000,82,포승향남로,
2333266900,1,103,000,82,포승향남로,
2333267000,1,103,000,82,포승향남로,
2333267100,1,103,000,82,포승향남로,
2333267200,1,103,000,82,포승향남로,
2333268700,1,103,000,82,포승향남로,
2333268800,1,103,000,82,포승향남로,
2333269100,1,103,000,82,포승향남로,
2333269200,1,103,000,82,포승향남로,
2333269300,1,103,000,82,포승향남로,
2333567800,1,103,000,318,남양로,
2333567900,1,103,000,318,남양로,
2333568000,1,103,000,318,남양로,
2333568100,1,103,000,318,남양로,
2333878200,1,103,000,313,화성로,
2333878300,1,103,000,313,화성로,
2333878400,1,106,000,322,화성로,
2333878500,1,106,000,322,화성로,
2333879000,1,106,000,322,화성로,
2333879100,1,106,000,322,화성로,
2334281000,1,103,003,82,포승향남로,
2334281100,1,103,003,82,포승향남로,
2340015516,1,103,000,45,회안대로,
2340015616,1,103,000,45,회안대로,
2340016902,1,103,000,45,회안대로,
2340016903,1,103,003,45,회안대로,
2340016904,1,103,000,45,회안대로,
2340016905,1,103,000,45,회안대로,
2340016906,1,103,000,45,회안대로,
2340016907,1,103,000,45,회안대로,
2340017002,1,103,000,45,회안대로,
2340017003,1,103,003,45,회안대로,
2340017004,1,103,000,45,회안대로,
2340017005,1,103,000,45,회안대로,
2340017006,1,103,000,45,회안대로,
2340017007,1,103,000,45,회안대로,
2340017902,1,103,003,45,회안대로,
2340017903,1,103,000,45,회안대로,
2340017904,1,103,003,45,회안대로,
2340017905,1,103,000,45,회안대로,
2340017906,1,103,000,45,회안대로,
2340017907,1,103,000,45,회안대로,
2340018002,1,103,003,45,회안대로,
2340018003,1,103,000,45,회안대로,
2340018004,1,103,003,45,회안대로,
2340018005,1,103,000,45,회안대로,
2340018006,1,103,000,45,회안대로,
2340018007,1,103,000,45,회안대로,
2340020301,1,103,000,45,회안대로,
2340020302,1,103,000,45,회안대로,
2340020401,1,103,000,45,회안대로,
2340020402,1,103,000,45,회안대로,
2340027302,1,103,000,45,회안대로,
2340027303,1,103,000,45,회안대로,
2340027304,1,103,000,45,회안대로,
2340027305,1,103,000,45,회안대로,
2340027402,1,103,000,45,회안대로,
2340027403,1,103,000,45,회안대로,
2340027404,1,103,000,45,회안대로,
2340027405,1,103,000,45,회안대로,
2340031901,1,103,000,45,회안대로,
2340031902,1,103,000,45,회안대로,
2340032001,1,103,000,45,회안대로,
2340032002,1,103,000,45,회안대로,
2340088300,1,103,003,45,회안대로,
2340088400,1,103,003,45,회안대로,
2340131100,1,103,000,45,회안대로,
2340131200,1,103,000,45,회안대로,
2340134500,1,103,000,45,회안대로,
2340134600,1,103,000,45,회안대로,
2340136900,1,103,003,45,회안대로,
2340137000,1,103,003,45,회안대로,
2340137300,1,103,000,45,회안대로,
2340137400,1,103,000,45,회안대로,
2340138300,1,103,003,45,회안대로,
2340138400,1,103,003,45,회안대로,
2340138700,1,103,000,45,회안대로,
2340138800,1,103,000,45,회안대로,
2340146700,1,103,000,45,회안대로,
2340146800,1,103,000,45,회안대로,
2340146900,1,103,000,45,회안대로,
2340147000,1,103,000,45,회안대로,
2340606800,1,103,000,45,회안대로,
2340606900,1,103,000,45,회안대로,
2350008901,1,106,000,367,부흥로,
2350008902,1,106,003,367,부흥로,
2350009001,1,106,000,367,부흥로,
2350009002,1,106,003,367,부흥로,
2350017504,1,105,000,375,화합로,
2350017505,1,105,000,375,화합로,
2350017604,1,105,000,375,화합로,
2350017605,1,105,000,375,화합로,
2350155000,1,106,000,375,삼육사로,
2350155100,1,106,000,375,삼육사로,
2350155200,1,106,000,375,삼육사로,
2350157500,1,106,000,375,삼육사로,
2350168400,1,105,000,379,화합로,
2350170100,1,105,000,379,화합로,
2360012104,1,103,003,47,금강로,
2360012105,1,103,003,47,금강로,
2360012106,1,103,000,47,금강로,
2360012107,1,103,000,47,금강로,
2360012108,1,103,003,47,금강로,
2360012109,1,103,000,47,금강로,
2360012110,1,103,000,47,금강로,
2360012111,1,103,000,47,금강로,
2360012204,1,103,003,47,금강로,
2360012205,1,103,003,47,금강로,
2360012206,1,103,000,47,금강로,
2360012207,1,103,000,47,금강로,
2360012208,1,103,003,47,금강로,
2360012209,1,103,000,47,금강로,
2360012210,1,103,000,47,금강로,
2360012211,1,103,000,47,금강로,
2360017501,1,103,000,47,금강로,
2360017503,1,103,000,47,금강로,
2360017504,1,103,003,47,금강로,
2360017505,1,103,000,47,금강로,
2360017601,1,103,000,47,금강로,
2360017603,1,103,000,47,금강로,
2360017604,1,103,003,47,금강로,
2360017605,1,103,000,47,금강로,
2360029301,1,103,000,43,호국로,
2360029401,1,103,000,43,호국로,
2360030500,1,103,000,43,호국로,
2360030600,1,103,000,43,호국로,
2360031301,1,103,000,43,호국로,
2360031302,1,103,003,43,호국로,
2360031303,1,103,000,43,호국로,
2360031401,1,103,000,43,호국로,
2360031402,1,103,003,43,호국로,
2360031403,1,103,000,43,호국로,
2360032500,1,103,000,43,호국로,
2360032600,1,103,000,43,호국로,
2360033303,1,106,000,387,성장로,
2360033304,1,106,000,387,성장로,
2360033403,1,106,000,387,성장로,
2360033404,1,106,000,387,성장로,
2360035302,1,103,000,43,호국로,
2360035303,1,103,000,43,호국로,
2360035304,1,103,003,43,호국로,
2360035305,1,103,000,43,호국로,
2360035306,1,103,000,43,호국로,
2360035402,1,103,000,43,호국로,
2360035403,1,103,000,43,호국로,
2360035404,1,103,003,43,호국로,
2360035405,1,103,000,43,호국로,
2360035406,1,103,000,43,호국로,
2360041700,1,105,000,387,산정호수로,
2360041800,1,105,000,387,산정호수로,
2360050700,1,103,000,47,금강로,
2360050800,1,103,000,47,금강로,
2360231700,1,106,000,387,청지로,
2360231800,1,106,000,387,청지로,
2360232100,1,106,003,387,청지로,
2360232200,1,106,003,387,청지로,
2360232300,1,106,000,387,청지로,
2360232400,1,106,000,387,청지로,
2360624200,1,103,000,43,호국로,
2360624300,1,103,000,43,호국로,
2360624600,1,103,000,43,호국로,
2360624700,1,103,000,43,호국로,
2360624800,1,103,000,43,호국로,
2360625100,1,103,000,43,호국로,
2360625200,1,103,000,43,호국로,
2360625300,1,103,000,43,호국로,
2360625500,1,103,000,43,신영일로,
2370005302,1,103,003,333,경충대로,
2370005303,1,103,000,333,경충대로,
2370005304,1,103,000,333,경충대로,
2370005402,1,103,003,333,경충대로,
2370005403,1,103,000,333,경충대로,
2370005405,1,103,000,333,경충대로,
2370023500,1,103,000,333,영릉로,
2370023600,1,103,000,333,영릉로,
2370024500,1,103,000,333,영릉로,
2370024600,1,103,000,333,영릉로,
2370025100,1,103,000,333,영릉로,
2370025200,1,103,000,333,영릉로,
2370026500,1,103,000,333,영릉로,
2370026600,1,103,000,333,영릉로,
2380010300,1,106,000,372,청정로,
2380010400,1,106,000,372,청정로,
2390006901,1,103,000,86,유명로,
2390007001,1,103,000,86,유명로,
2390007500,1,103,000,86,유명로,
2390007600,1,103,000,86,유명로,
2390008900,1,103,000,86,유명로,
2390009000,1,103,000,86,유명로,
2390009501,1,103,000,46,경춘로,
2390009502,1,103,003,46,경춘로,
2390009601,1,103,000,46,경춘로,
2390009602,1,103,003,46,경춘로,
2390009902,1,103,003,86,유명로,
2390009903,1,103,000,86,유명로,
2390009904,1,103,000,86,유명로,
2390009905,1,103,000,86,유명로,
2390010002,1,103,003,86,유명로,
2390010003,1,103,000,86,유명로,
2390010004,1,103,000,86,유명로,
2390010005,1,103,000,86,유명로,
2390010301,1,103,000,46,경춘로,
2390010302,1,103,000,46,경춘로,
2390010401,1,103,000,46,경춘로,
2390010402,1,103,000,46,경춘로,
2390010701,1,103,000,46,경춘로,
2390010702,1,103,000,46,경춘로,
2390010703,1,103,000,46,경춘로,
2390010704,1,103,000,46,경춘로,
2390010705,1,103,000,46,경춘로,
2390010707,1,103,000,46,경춘로,
2390010708,1,103,000,46,경춘로,
2390010801,1,103,000,46,경춘로,
2390010802,1,103,000,46,경춘로,
2390010803,1,103,000,46,경춘로,
2390010804,1,103,000,46,경춘로,
2390010805,1,103,000,46,경춘로,
2390010807,1,103,000,46,경춘로,
2390010808,1,103,000,46,경춘로,
2390011701,1,103,000,46,경춘로,
2390011702,1,103,003,46,경춘로,
2390011703,1,103,000,46,경춘로,
2390011705,1,103,003,46,경춘로,
2390011706,1,103,000,46,경춘로,
2390011707,1,103,000,46,경춘로,
2390011708,1,103,000,46,경춘로,
2390011801,1,103,000,46,경춘로,
2390011802,1,103,003,46,경춘로,
2390011803,1,103,000,46,경춘로,
2390011805,1,103,003,46,경춘로,
2390011806,1,103,000,46,경춘로,
2390011807,1,103,000,46,경춘로,
2390011808,1,103,000,46,경춘로,
2390013002,1,103,003,46,경춘로,
2390013004,1,103,000,46,경춘로,
2390013005,1,103,000,46,경춘로,
2390013102,1,103,000,46,경춘로,
2390013104,1,103,000,46,경춘로,
2390013105,1,103,000,46,경춘로,
2390013600,1,103,000,46,경춘로,
2390013700,1,103,000,46,경춘로,
2390016700,1,103,000,46,경춘로,
2390016800,1,103,000,46,경춘로,
2390017100,1,103,003,46,경춘로,
2390017200,1,103,003,46,경춘로,
2390017501,1,103,000,46,경춘로,
2390017502,1,103,000,46,경춘로,
2390017601,1,103,000,46,경춘로,
2390017602,1,103,000,46,경춘로,
2390017900,1,103,000,46,경춘로,
2390018000,1,103,000,46,경춘로,
2390018500,1,103,000,46,경춘로,
2390018600,1,103,000,46,경춘로,
2390019303,1,103,000,46,경춘로,
2390019304,1,103,000,46,경춘로,
2390019305,1,103,000,46,경춘로,
2390019307,1,103,000,46,경춘로,
2390019308,1,103,000,46,경춘로,
2390019309,1,103,000,46,경춘로,
2390019403,1,103,000,46,경춘로,
2390019404,1,103,000,46,경춘로,
2390019405,1,103,000,46,경춘로,
2390019406,1,103,000,46,경춘로,
2390019408,1,103,000,46,경춘로,
2390019409,1,103,000,46,경춘로,
2390019702,1,103,000,46,경춘로,
2390019703,1,103,003,46,경춘로,
2390019704,1,103,000,46,경춘로,
2390019705,1,103,000,46,경춘로,
2390019707,1,103,000,46,경춘로,
2390019708,1,103,000,46,경춘로,
2390019802,1,103,000,46,경춘로,
2390019803,1,103,003,46,경춘로,
2390019804,1,103,000,46,경춘로,
2390019805,1,103,000,46,경춘로,
2390019807,1,103,000,46,경춘로,
2390019808,1,103,000,46,경춘로,
2390035310,1,103,000,47,금강로,
2390035311,1,103,000,47,금강로,
2390035410,1,103,000,47,금강로,
2390035411,1,103,000,47,금강로,
2390106700,1,103,000,47,금강로,
2390106800,1,103,000,47,금강로,
2390106900,1,103,000,47,금강로,
2390107000,1,103,000,47,금강로,
2390107100,1,103,000,47,금강로,
2390107300,1,103,000,46,경춘로,
2390107400,1,103,000,46,경춘로,
2390111400,1,103,003,46,경춘로,
2390111500,1,103,003,46,경춘로,
2390111600,1,103,000,46,경춘로,
2390111700,1,103,000,46,경춘로,
2390270700,1,103,000,47,금강로,
2400005101,1,105,000,98,강남로,
2400005102,1,105,000,98,강남로,
2400005103,1,105,003,98,강남로,
2400005104,1,105,000,98,강남로,
2400005201,1,105,000,98,강남로,
2400005202,1,105,000,98,강남로,
2400005203,1,105,003,98,강남로,
2400005204,1,105,000,98,강남로,
2400005901,1,105,000,98,강남로,
2400006001,1,105,000,98,강남로,
2400007101,1,105,003,98,강남로,
2400007112,1,105,000,98,강남로,
2400007122,1,105,000,98,강남로,
2400007201,1,105,003,98,강남로,
2400007212,1,105,000,98,강남로,
2400007222,1,105,000,98,강남로,
2400009500,1,105,000,98,강남로,
2400009600,1,105,000,98,강남로,
2400010301,1,105,000,98,강남로,
2400010302,1,105,000,98,강남로,
2400010401,1,105,000,98,강남로,
2400010402,1,105,000,98,강남로,
2400010901,1,105,000,98,강남로,
2400010902,1,105,000,98,강남로,
2400011001,1,105,000,98,강남로,
2400011002,1,105,000,98,강남로,
2400011702,1,105,003,98,강남로,
2400011703,1,105,000,98,강남로,
2400011711,1,105,000,98,강남로,
2400011721,1,105,000,98,강남로,
2400011802,1,105,003,98,강남로,
2400011803,1,105,000,98,강남로,
2400011811,1,105,000,98,강남로,
2400011821,1,105,000,98,강남로,
2400023501,1,103,000,37,경강로,
2400023502,1,103,003,37,경강로,
2400023601,1,103,000,37,경강로,
2400023602,1,103,003,37,경강로,
2400024701,1,103,000,37,경강로,
2400024801,1,103,000,37,경강로,
2400031301,1,103,000,70,경강로,
2400031401,1,103,000,70,경강로,
2400049900,1,103,000,37,경강로,
2400050000,1,103,000,37,경강로,
2400060701,1,103,000,70,경강로,
2400060702,1,103,000,70,경강로,
2400060703,1,103,000,70,경강로,
2400060800,1,103,000,70,경강로,
2400161900,1,103,000,37,경강로,
2400162000,1,103,000,37,경강로,
2400162100,1,103,000,37,경강로,
2400162200,1,103,000,37,경강로,
2400170000,1,103,000,70,경강로,
2400170100,1,103,000,70,경강로,
2400170600,1,103,003,70,경강로,
2400170700,1,103,003,70,경강로,
2400171000,1,103,000,70,경강로,
2400171100,1,103,000,70,경강로,
2400172800,1,103,003,70,경강로,
2400172900,1,103,003,70,경강로,
2400173600,1,103,000,70,경강로,
2400173700,1,103,000,70,경강로,
2400174000,1,103,000,70,경강로,
2400174100,1,103,000,70,경강로,
2400175200,1,103,000,70,경강로,
2400175300,1,103,000,70,경강로,
2400176400,1,103,000,70,경강로,
2400176500,1,103,000,70,경강로,
2400176900,1,103,000,70,경강로,
2400177000,1,103,000,70,경강로,
2420074501,1,103,000,39,오정로,
2420074502,1,103,000,39,오정로,
2420074601,1,103,000,39,오정로,
2420074602,1,103,000,39,오정로,
2420091200,1,103,000,46,경인로,
2420091300,1,103,000,46,경인로,
2420100000,1,103,000,46,경인로,
2420100100,1,103,000,46,경인로,
2420103200,1,103,000,46,경인로,
2420103300,1,103,000,46,경인로,
2420107400,1,103,000,46,경인로,
2420107500,1,103,000,46,경인로,
2420110400,1,103,002,46,경인로,
2420110500,1,103,000,46,경인로,
2420110600,1,103,002,46,경인로,
2420110700,1,103,000,46,경인로,
2420113600,1,103,002,46,경인로,
2420113700,1,103,000,46,경인로,
2420113800,1,103,002,46,경인로,
2420113900,1,103,000,46,경인로,
2420117200,1,103,000,46,경인로,
2420117300,1,103,000,46,경인로,
2430091500,1,103,000,318,죽양대로,
2430093700,1,103,000,318,죽양대로,
2430107700,1,105,000,318,보개원삼로,
2430107800,1,105,000,318,보개원삼로,
2430149600,1,103,000,45,남북대로,
2430149700,1,103,000,45,남북대로,
2430151200,1,103,000,45,남북대로,
2430151300,1,103,000,45,남북대로,
2430151700,1,103,000,45,남북대로,
2430151800,1,103,000,45,남북대로,
2430152900,1,103,003,45,남북대로,
2430153000,1,103,003,45,남북대로,
2430153500,1,103,000,45,남북대로,
2430153600,1,103,000,45,남북대로,
2430155300,1,103,000,45,남북대로,
2430155400,1,103,000,45,남북대로,
2430157200,1,103,003,45,남북대로,
2430157300,1,103,003,45,남북대로,
2430157600,1,103,000,45,남북대로,
2430157700,1,103,000,45,남북대로,
2440120700,1,103,000,43,중부대로,
2440120800,1,103,000,43,중부대로,
2440121100,1,103,000,43,중부대로,
2440121200,1,103,000,43,중부대로,
2440121300,1,103,000,43,중부대로,
2440121400,1,103,000,43,중부대로,
2440121700,1,103,000,43,중부대로,
2440121800,1,103,000,43,중부대로,
2440121900,1,103,000,43,중부대로,
2440122000,1,103,000,43,중부대로,
2440122300,1,103,000,43,중부대로,
2440122400,1,103,000,43,중부대로,
2440122500,1,103,000,43,중부대로,
2440122600,1,103,000,43,중부대로,
2440124100,1,103,000,43,중부대로,
2440124200,1,103,000,43,중부대로,
2440124500,1,103,000,43,중부대로,
2440124600,1,103,000,43,중부대로,
2450088600,1,103,000,23,포은대로,
2450088700,1,103,000,23,포은대로,
2450090700,1,103,000,23,포은대로,
2450090800,1,103,000,23,포은대로,
2450091700,1,103,000,23,포은대로,
2450091800,1,103,000,23,포은대로,
2510058702,1,103,000,19,북원로,
2510058802,1,103,000,19,북원로,
2510061902,1,103,000,19,북원로,
2510061905,1,103,000,19,북원로,
2510061906,1,103,000,19,북원로,
2510062002,1,103,000,19,북원로,
2510062005,1,103,000,19,북원로,
2510062006,1,103,000,19,북원로,
2510282300,1,103,003,19,북원로,
2510282400,1,103,003,19,북원로,
2510282500,1,103,000,19,북원로,
2510282600,1,103,000,19,북원로,
2510289200,1,103,000,19,북원로,
2510289300,1,103,000,19,북원로,
2510576002,1,103,000,19,북원로,
2510576102,1,103,000,19,북원로,
2510593200,1,103,000,42,-,도로명없음
2510593300,1,103,000,42,-,도로명없음
2510593600,1,103,000,42,-,도로명없음
2510593700,1,103,000,42,-,도로명없음
2510594200,1,103,000,42,-,도로명없음
2510594300,1,103,000,42,-,도로명없음
2510594400,1,103,003,42,-,도로명없음
2510594500,1,103,003,42,-,도로명없음
2510594600,1,103,000,42,-,도로명없음
2510594700,1,103,000,42,-,도로명없음
2510594800,1,103,003,42,-,도로명없음
2510594900,1,103,003,42,-,도로명없음
2510595000,1,103,000,42,-,도로명없음
2510595100,1,103,000,42,-,도로명없음
2510595200,1,103,002,42,-,도로명없음
2510595300,1,103,002,42,-,도로명없음
2510595400,1,103,000,42,-,도로명없음
2510595500,1,103,000,42,-,도로명없음
2510595600,1,103,000,42,-,도로명없음
2510595800,1,103,000,42,-,도로명없음
2510596000,1,103,000,19,-,도로명없음
2510596100,1,103,000,19,-,도로명없음
2510596600,1,103,003,19,-,도로명없음
2510596600,2,103,003,42,-,도로명없음
2510596700,1,103,003,19,-,도로명없음
2510596700,2,103,003,42,-,도로명없음
2510596800,1,103,000,19,-,도로명없음
2510596800,2,103,000,42,-,도로명없음
2510596900,1,103,000,19,-,도로명없음
2510596900,2,103,000,42,-,도로명없음
2510597000,1,103,003,19,-,도로명없음
2510597100,1,103,003,19,-,도로명없음
2510597200,1,103,000,19,-,도로명없음
2510597300,1,103,000,19,-,도로명없음
2510597401,1,103,000,19,-,도로명없음
2510597401,2,103,000,42,-,도로명없음
2510597402,1,103,000,19,-,도로명없음
2510597402,2,103,000,42,-,도로명없음
2510597501,1,103,000,19,-,도로명없음
2510597501,2,103,000,42,-,도로명없음
2510597502,1,103,000,19,-,도로명없음
2510597502,2,103,000,42,-,도로명없음
2510597800,1,103,003,19,-,도로명없음
2510597900,1,103,003,19,-,도로명없음
2510598000,1,103,000,19,-,도로명없음
2510598100,1,103,000,19,-,도로명없음
2510598200,1,103,003,19,-,도로명없음
2510598300,1,103,003,19,-,도로명없음
2510598400,1,103,000,19,-,도로명없음
2510598500,1,103,000,19,-,도로명없음
2510598700,1,103,000,19,-,도로명없음
2510598900,1,103,000,19,-,도로명없음
2510598900,2,103,000,42,-,도로명없음
2510599100,1,103,000,19,-,도로명없음
2510599100,2,103,000,42,-,도로명없음
2510599200,1,103,000,19,-,도로명없음
2510599600,1,103,000,19,-,도로명없음
2510599600,2,103,000,42,-,도로명없음
2510599700,1,103,000,19,-,도로명없음
2510599700,2,103,000,42,-,도로명없음
2510599800,1,103,003,19,-,도로명없음
2510599800,2,103,003,42,-,도로명없음
2510599900,1,103,003,19,-,도로명없음
2510599900,2,103,003,42,-,도로명없음
2510600000,1,103,000,19,-,도로명없음
2510600000,2,103,000,42,-,도로명없음
2510600100,1,103,000,19,-,도로명없음
2510600100,2,103,000,42,-,도로명없음
2510600200,1,103,002,19,-,도로명없음
2510600200,2,103,002,42,-,도로명없음
2510600300,1,103,002,19,-,도로명없음
2510600300,2,103,002,42,-,도로명없음
2510600400,1,103,004,19,-,도로명없음
2510600400,2,103,004,42,-,도로명없음
2510600500,1,103,004,19,-,도로명없음
2510600500,2,103,004,42,-,도로명없음
2510600600,1,103,000,19,-,도로명없음
2510600600,2,103,000,42,-,도로명없음
2510600700,1,103,000,19,-,도로명없음
2510600700,2,103,000,42,-,도로명없음
2510600800,1,103,003,19,-,도로명없음
2510600800,2,103,003,42,-,도로명없음
2510600900,1,103,003,19,-,도로명없음
2510600900,2,103,003,42,-,도로명없음
2510601000,1,103,000,19,-,도로명없음
2510601000,2,103,000,42,-,도로명없음
2510601100,1,103,000,19,-,도로명없음
2510601100,2,103,000,42,-,도로명없음
2510601200,1,103,003,19,-,도로명없음
2510601200,2,103,003,42,-,도로명없음
2510601300,1,103,003,19,-,도로명없음
2510601300,2,103,003,42,-,도로명없음
2510601400,1,103,000,19,-,도로명없음
2510601400,2,103,000,42,-,도로명없음
2510601500,1,103,000,19,-,도로명없음
2510601500,2,103,000,42,-,도로명없음
2510601600,1,103,000,19,-,도로명없음
2510601600,2,103,000,42,-,도로명없음
2510601700,1,103,000,19,-,도로명없음
2510601700,2,103,000,42,-,도로명없음
2510601800,1,103,000,19,-,도로명없음
2510601800,2,103,000,42,-,도로명없음
2510601900,1,103,000,19,-,도로명없음
2510601900,2,103,000,42,-,도로명없음
2510602100,1,103,004,19,-,도로명없음
2510602100,2,103,004,42,-,도로명없음
2510602200,1,103,004,19,-,도로명없음
2510602200,2,103,004,42,-,도로명없음
2510602300,1,103,004,19,-,도로명없음
2510602300,2,103,004,42,-,도로명없음
2510602400,1,103,004,19,-,도로명없음
2510602400,2,103,004,42,-,도로명없음
2510602600,1,103,000,19,-,도로명없음
2510602600,2,103,000,42,-,도로명없음
2510602700,1,103,000,19,-,도로명없음
2510602700,2,103,000,42,-,도로명없음
2510602800,1,103,000,19,-,도로명없음
2510602800,2,103,000,42,-,도로명없음
2510602900,1,103,000,19,-,도로명없음
2510602900,2,103,000,42,-,도로명없음
2510603000,1,103,003,19,-,도로명없음
2510603000,2,103,003,42,-,도로명없음
2510603100,1,103,003,19,-,도로명없음
2510603100,2,103,003,42,-,도로명없음
2510603200,1,103,003,19,-,도로명없음
2510603200,2,103,003,42,-,도로명없음
2510603300,1,103,000,19,-,도로명없음
2510603300,2,103,000,42,-,도로명없음
2510603400,1,103,003,19,-,도로명없음
2510603400,2,103,003,42,-,도로명없음
2510603500,1,103,000,19,-,도로명없음
2510603500,2,103,000,42,-,도로명없음
2520017701,1,106,000,456,경강로,
2520017702,1,106,000,456,경강로,
2520017801,1,106,000,456,경강로,
2520017802,1,106,000,456,경강로,
2520031201,1,103,000,59,진고개로,
2520031301,1,103,000,59,진고개로,
2520033000,1,103,003,59,진고개로,
2520033100,1,103,003,59,진고개로,
2520033801,1,103,000,59,진고개로,
2520033802,1,103,000,59,진고개로,
2520033901,1,103,000,59,진고개로,
2520033902,1,103,000,59,진고개로,
2540001900,1,103,003,35,태백로,
2540002000,1,103,003,35,태백로,
2540002300,1,103,000,35,태백로,
2540002400,1,103,000,35,태백로,
2540003100,1,103,000,35,태백로,
2540003200,1,103,000,35,태백로,
2540003900,1,103,000,35,태백로,
2540004000,1,103,000,35,태백로,
2540004100,1,103,000,35,태백로,
2540004200,1,103,000,35,태백로,
2540004500,1,103,003,35,태백로,
2540004600,1,103,003,35,태백로,
2540004700,1,103,000,35,태백로,
2540004800,1,103,000,35,태백로,
2540005500,1,103,000,35,태백로,
2540005600,1,103,000,35,태백로,
2540006100,1,103,000,35,태백로,
2540006200,1,103,000,35,태백로,
2540009900,1,103,000,38,태백로,
2540010000,1,103,000,38,태백로,
2540010501,1,103,000,38,태백로,
2540010502,1,103,000,38,태백로,
2540010601,1,103,000,38,태백로,
2540010602,1,103,000,38,태백로,
2540010700,1,103,000,38,태백로,
2540010800,1,103,000,38,태백로,
2540010900,1,103,000,38,태백로,
2540011000,1,103,000,38,태백로,
2540011101,1,103,000,38,태백로,
2540011102,1,103,000,38,태백로,
2540011201,1,103,000,38,태백로,
2540011202,1,103,000,38,태백로,
2540011901,1,103,000,38,태백로,
2540011902,1,103,000,38,태백로,
2540012001,1,103,000,38,태백로,
2540012002,1,103,000,38,태백로,
2540012100,1,103,000,38,태백로,
2540012200,1,103,000,38,태백로,
2540012300,1,103,000,38,태백로,
2540012400,1,103,000,38,태백로,
2540012500,1,103,000,38,태백로,
2540012600,1,103,000,38,태백로,
2540012700,1,103,000,38,태백로,
2540012800,1,103,000,38,태백로,
2540012900,1,103,000,38,태백로,
2540013000,1,103,000,38,태백로,
2540089601,1,103,000,35,태백로,
2540089604,1,103,000,35,태백로,
2540089606,1,103,000,35,태백로,
2540089607,1,103,000,35,태백로,
2540089608,1,103,000,35,태백로,
2540089802,1,103,000,35,태백로,
2540089803,1,103,000,35,태백로,
2540089805,1,103,000,35,태백로,
2540089807,1,103,000,35,태백로,
2540089808,1,103,000,35,태백로,
2540091700,1,103,000,35,태백로,
2540091800,1,103,000,35,태백로,
2540092100,1,103,004,35,태백로,
2540092200,1,103,004,35,태백로,
2540092300,1,103,000,35,태백로,
2540092400,1,103,000,35,태백로,
2540092701,1,103,000,35,태백로,
